2016-09-27 12:33:34,261 [Worker-14] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /business-service/src/test/java
2016-09-27 12:33:34,370 [Worker-14] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Imported and configured 1 project(s) in 0 sec
2016-09-27 12:33:34,885 [Worker-14] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: portal:business-service:0.0.1-SNAPSHOT @ D:\NEW_APP\workspace\portal-parent\business-service\pom.xml.
2016-09-27 12:33:35,010 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-09-27 12:33:35,010 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\NEW_APP\workspace\portal-parent\business-service\src\main\resources
2016-09-27 12:33:35,010 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-09-27 12:33:35,010 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\NEW_APP\workspace\portal-parent\business-service\src\test\resources
2016-09-27 12:33:35,072 [Worker-14] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: portal:portal-parent:0.0.1-SNAPSHOT @ D:\NEW_APP\workspace\portal-parent\pom.xml.
2016-09-27 12:33:35,135 [Worker-14] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: portal-app:portal-app:0.0.1-SNAPSHOT @ D:\NEW_APP\workspace\portal-parent\portal-app\pom.xml.
2016-09-27 12:33:35,197 [Worker-14] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: portal:business-service:0.0.1-SNAPSHOT @ D:\NEW_APP\workspace\portal-parent\business-service\pom.xml.
2016-09-27 12:33:35,540 [Worker-13] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: portal:business-service:0.0.1-SNAPSHOT @ D:\NEW_APP\workspace\portal-parent\business-service\pom.xml.
2016-09-27 12:33:36,445 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-09-27 12:33:36,445 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\NEW_APP\workspace\portal-parent\business-service\src\main\resources
2016-09-27 12:33:36,445 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-09-27 12:33:36,445 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\NEW_APP\workspace\portal-parent\business-service\src\test\resources
2016-09-27 12:33:36,492 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-09-27 12:33:36,492 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\NEW_APP\workspace\portal-parent\portal-app\src\main\resources
2016-09-27 12:33:36,492 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-09-27 12:33:36,492 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\NEW_APP\workspace\portal-parent\portal-app\src\test\resources
2016-09-27 12:34:24,837 [Worker-17] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' D:\NEW_APP\workspace\portal-parent\common-service\pom.xml
2016-09-27 12:34:24,977 [Worker-17] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: portal:common-service:0.0.1-SNAPSHOT @ D:\NEW_APP\workspace\portal-parent\common-service\pom.xml.
2016-09-27 12:34:25,149 [Worker-17] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /common-service/src/main/java
2016-09-27 12:34:25,149 [Worker-17] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /common-service/src/test/java
2016-09-27 12:34:25,211 [Worker-17] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Imported and configured 1 project(s) in 0 sec
2016-09-27 12:34:25,476 [Worker-19] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: portal:common-service:0.0.1-SNAPSHOT @ D:\NEW_APP\workspace\portal-parent\common-service\pom.xml.
2016-09-27 12:34:25,601 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-09-27 12:34:25,601 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\NEW_APP\workspace\portal-parent\common-service\src\main\resources
2016-09-27 12:34:25,601 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-09-27 12:34:25,601 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\NEW_APP\workspace\portal-parent\common-service\src\test\resources
2016-09-27 12:34:25,757 [Worker-19] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: portal:portal-parent:0.0.1-SNAPSHOT @ D:\NEW_APP\workspace\portal-parent\pom.xml.
2016-09-27 12:34:25,820 [Worker-19] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: portal-app:portal-app:0.0.1-SNAPSHOT @ D:\NEW_APP\workspace\portal-parent\portal-app\pom.xml.
